fecha,trigo,maiz,sorgo,girasol,soja,tipo_cambio_bna_vendedor,trigo_usd,maiz_usd,sorgo_usd,girasol_usd,soja_usd
2022-02-21,2585000,2617500,2350500,5445000,4583000,106.78,24208.65330586252,24513.01741899232,22012.549166510584,50992.69526128488,42920.02247611912
2022-02-22,2675000,2665000,2354000,5450000,4655000,107.19,24955.686164754174,24862.393880026124,21961.003824983673,50844.29517678888,43427.55854090867
2022-02-23,2750000,2677000,2356000,5460000,4754000,107.28,25633.855331841907,24953.392990305743,21961.222967934376,50894.85458612975,44313.94481730052
2022-02-24,3000000,2787000,2410000,5573500,4813000,107.38,27938.16353138387,25954.553920655617,22443.658036878376,51904.451480722666,44822.12702551686
2022-02-25,2896000,2620000,2360000,5577000,4690000,107.45,26952.07073057236,24383.434155421124,21963.7040483946,51903.21079571894,43648.208469055375
2022-03-02,3253500,2962500,2430000,6250000,4934000,107.93,30144.53812656351,27448.34615028259,22514.5927916242,57907.90327063837,45714.81515797276
2022-03-03,3418000,3120000,2480000,6360000,5050000,108.03,31639.359437193372,28880.86642599278,22956.58613348144,58872.535406831434,46746.27418309729
2022-03-04,3560000,3238000,2535000,6500000,5062000,108.13,32923.33302506243,29945.436049200038,23444.002589475633,60112.827152501624,46814.02016091742
2022-03-07,3539000,3163000,2580000,6600000,5130500,108.44,32635.55883437846,29168.20361490225,23791.95868683143,60863.150129103655,47311.87753596459
2022-03-08,3565000,3245000,2705000,6900000,5299000,108.56,32838.983050847455,29891.304347826088,24917.096536477522,63559.3220338983,48811.71702284451
2022-03-09,3565000,3254000,2712000,7050000,5400000,108.68,32802.723592197275,29941.111520058887,24953.993375046004,64869.34118513065,49687.15495031284
2022-03-10,3585500,3311400,2745000,7400000,5425000,108.77,32964.05258802979,30444.056265514388,25236.73807115933,68033.46510986486,49875.88489473201
2022-03-11,3580000,3307500,2720000,7600000,5380000,108.88,32880.235121234386,30377.479794268922,24981.631153563558,69801.61645848642,49412.196914033804
2022-03-14,3470000,3160000,2800000,7800000,5080000,109.2,31776.556776556776,28937.728937728938,25641.02564102564,71428.57142857142,46520.14652014652
2022-03-15,3460000,3165000,2830000,7650000,5100000,109.32,31650.201244054155,28951.701427003296,25887.303329674352,69978.04610318333,46652.03073545555
2022-03-16,3331000,3030000,2785000,7640000,5000000,109.41,30445.114706151177,27693.995064436524,25454.7116351339,69829.08326478384,45699.661822502516
2022-03-17,3285000,3033000,2775000,6777000,4980000,109.51,29997.260524153044,27696.100812711167,25340.151584330197,61884.759382704775,45475.299059446625
2022-03-18,3285000,2956500,2792000,6250000,4818000,109.7,29945.305378304467,26950.77484047402,25451.23062898815,56973.56426618049,43919.781221513214
2022-03-21,3370000,2964000,2799000,6148000,4884000,109.97,30644.7212876239,26952.80531053924,25452.39610802946,55906.15622442484,44412.112394289354
2022-03-22,3460000,2966500,2800000,6153000,4916000,110.07,31434.54165531026,26951.031161987827,25438.357408921598,55900.79040610521,44662.48750794949
2022-03-23,3460000,2915000,2804500,6590000,4970000,110.18,31403.158467961515,26456.707206389543,25453.802868034123,59811.2180068978,45108.00508259212
2022-03-25,3480000,2865000,2810000,6590000,5035000,110.38,31527.450625113248,25955.789092226853,25457.510418554088,59702.84471824606,45615.14767167965
2022-03-28,3430000,2785000,2720000,6080000,4820000,110.68,30990.242139501264,25162.63100831225,24575.352367184674,54933.14058547163,43548.97000361402
2022-03-29,3318000,2710000,2544000,6030000,4690000,110.82,29940.44396318354,24454.069662515794,22956.145100162426,54412.56090958311,42320.88070745353
2022-03-30,3398000,2761000,2546000,6088000,4760000,110.89,30642.979529263233,24898.548110740372,22959.68978266751,54901.253494453966,42925.42158896203
2022-03-31,3424000,2770000,2549000,6317000,4710000,111.01,30844.068101972793,24952.706963336634,22961.895324745517,56904.78335285109,42428.61003513197
2022-04-01,3438500,2751000,2551000,6322000,4603000,111.12,30944.024478041756,24757.019438444924,22957.163426925847,56893.44852411807,41423.68610511159
2022-04-04,3480000,2840000,2583500,6400000,4677500,111.57,31191.180424845392,25454.871381195662,23155.86627229542,57363.09043649727,41924.352424486875
2022-04-05,3568000,2870000,2585000,6400000,4760000,111.7,31942.703670546103,25693.82273948075,23142.345568487017,57296.32945389436,42614.14503133393
2022-04-06,3572000,2865000,2567500,6474500,4712000,111.83,31941.339533220067,25619.243494590002,22958.9555575427,57895.913440042925,42135.38406509881
2022-04-07,3627000,2865000,2571000,6540000,4806000,111.97,32392.605162096992,25587.2108600518,22961.507546664285,58408.50227739573,42922.21130659998
2022-04-08,3680000,2890000,2590000,6580000,4871000,112.16,32810.27104136947,25766.76176890157,23092.011412268188,58666.19115549215,43429.029957203995
2022-04-11,3750000,2900000,2641000,6630000,4832000,112.58,33309.64647361876,25759.45993959851,23458.87368982057,58891.45496535797,42920.58980280689
2022-04-12,3805000,2926500,2690000,6641000,4897000,112.76,33744.23554451933,25953.352252571833,23855.9772969138,58894.99822632139,43428.52075203973
2022-04-13,3835000,2925000,2706500,6653000,4962000,112.97,33947.06559263521,25891.829689298043,23957.687881738515,58891.74117022219,43923.165442152786
2022-04-18,3950000,2983000,2722500,6693000,5047500,113.63,34761.946669013465,26251.870104725866,23959.3417231365,58901.69849511573,44420.48754730265
2022-04-19,4025000,3058000,2783000,6700000,5055000,113.78,35375.285638952366,26876.428194761822,24459.483213218493,58885.56864123748,44427.843206187375
2022-04-20,4118000,3071500,2788000,6720000,5096500,113.96,36135.486135486135,26952.439452439456,24464.724464724466,58968.05896805897,44721.83222183222
2022-04-21,4145000,3080000,2845000,6780000,5115000,114.09,36330.966780611794,26996.231045665703,24936.453676921727,59426.76834078359,44833.02655798054
2022-04-22,4219000,3054000,2850000,6785000,5075000,114.23,36934.25544953164,26735.53357261665,24949.66296069334,59397.70638186116,44427.908605445155
2022-04-25,4225000,3011000,2880000,6810000,5020000,114.68,36841.64632019532,26255.66794558772,25113.358911754447,59382.6299267527,43773.979769794205
2022-04-26,4242000,3095500,2980000,6820000,5056000,114.85,36935.13278188942,26952.546800174143,25946.887244231606,59381.802350892474,44022.63822377014
2022-04-27,4290000,3130000,2986000,7120000,5110500,115.04,37291.3769123783,27207.927677329622,25956.189151599443,61891.51599443671,44423.67872044506
2022-04-28,4360000,3162000,3100000,7120000,5060000,115.18,37853.794061469,27452.68275742316,26914.394860218785,61816.28754992186,43931.23806216357
2022-04-29,4374000,3223000,3108000,7120000,5027500,115.31,37932.529702540975,27950.74147949007,26953.429884658744,61746.59613216547,43599.861243604195
2022-05-03,4340000,3100000,3090000,7150000,4870000,115.87,37455.76939673772,26754.1209976698,26667.817381548284,61707.08552688357,42029.86105117804
2022-05-04,4345000,3056000,3125000,7300000,4867000,116.02,37450.439579382866,26340.286157559043,26935.011204964663,62920.186174797454,41949.66385106016
2022-05-05,4350000,3070000,3130000,7350000,4930000,116.16,37448.347107438014,26429.063360881544,26945.592286501378,63274.79338842975,42441.46005509642
2022-05-06,4400000,3075000,3190000,7430000,4885000,116.3,37833.19002579536,26440.2407566638,27429.062768701635,63886.50042992261,42003.43938091143
2022-05-09,4415000,3020000,3205000,7550000,4849000,116.75,37815.84582441113,25867.237687366167,27451.820128479656,64668.09421841542,41533.19057815846
2022-05-10,4377000,3035000,3220000,7700000,4910000,116.93,37432.65201402548,25955.699991447873,27537.843154023773,65851.36406396989,41990.9347472847
2022-05-11,4390000,3068000,3270000,7715000,4945000,117.08,37495.72941578408,26204.304748889648,27929.620772121627,65895.11445165699,42236.077895456096
2022-05-12,4450000,3050000,3277400,7730000,4928000,117.25,37953.09168443497,26012.79317697228,27952.238805970148,65927.5053304904,42029.850746268654
2022-05-13,4443000,3071500,3282500,7737000,5005000,117.43,37835.30613982798,26156.007834454565,27952.82295835817,65886.05978029464,42621.13599591245
2022-05-16,4490000,3170000,3294000,7737000,5025000,117.86,38096.04615645681,26896.3176650263,27948.413371797047,65645.68131681657,42635.33005260478
2022-05-17,4538000,3182000,3265000,7840000,5035000,118.07,38434.826797662405,26950.114338951473,27653.087151689677,66401.28737189803,42644.19412213094
2022-05-19,4489500,3190000,3237000,7920000,5056000,118.34,37937.29930708129,26956.22781815109,27353.388541490618,66925.80699678892,42724.353557546056
2022-05-20,4435000,3194000,3241000,7985000,5039000,118.48,37432.478055367996,26958.136394328154,27354.827819041187,67395.3409858204,42530.384875084404
2022-05-23,4405000,3206000,3240000,8040000,5011000,118.94,37035.48007398689,26954.76710946696,27240.62552547503,67597.10778543804,42130.48595930722
2022-05-24,4364000,3210500,3210500,8085000,5054000,119.11,36638.401477625725,26954.07606414239,26954.07606414239,67878.43170178826,42431.36596423474
2022-05-26,4375000,3245000,3183000,8100000,5126000,119.41,36638.47248974123,27175.27845239092,26656.058956536304,67833.51478100661,42927.72799598024
2022-05-27,4416000,3290000,3190000,8130000,5140000,119.55,36938.519447929735,27519.86616478461,26683.396068590548,68005.01882057717,42994.56294437474
2022-05-30,4433000,3270000,3175000,8210000,5152000,119.55,37080.719364282726,27352.572145545797,26557.92555416144,68674.19489753242,43094.939355918024
2022-05-31,4415000,3180000,3144000,8280000,5050000,120.2,36730.44925124792,26455.906821963395,26156.40599001664,68885.19134775375,42013.31114808652
2022-06-01,4325000,3180000,3183000,8288000,4996000,120.32,35945.811170212764,26429.521276595748,26454.454787234044,68882.97872340426,41522.60638297872
2022-06-02,4389000,3079000,3150000,8237000,5051000,120.46,36435.33123028391,25560.3519840611,26149.75925618463,68379.54507720405,41930.93142952018
2022-06-03,4360000,3180000,3080000,8250000,5012000,120.68,36128.60457408021,26350.67948293006,25522.041763341065,68362.61186609213,41531.32250580046
2022-06-06,4400000,3140000,3080000,8280000,5018000,121.11,36330.608537693006,25926.843365535464,25431.425976385104,68367.59970274956,41433.407645941705
2022-06-07,4407000,3196000,3075000,8234000,5033000,121.29,36334.40514469453,26350.070079973615,25352.46104377937,67886.88267787946,41495.58908401352
2022-06-08,4425000,3207000,3080000,8240000,5080000,121.45,36434.746809386575,26405.928365582542,25360.230547550433,67846.85055578427,41827.912721284476
2022-06-09,4420000,3193000,3090000,8245000,5100000,121.62,36342.70679164611,26253.905607630324,25407.005426739022,67793.12613057063,41933.89245189936
2022-06-10,4425000,3161000,3065000,8207000,5046000,121.79,36333.03226865917,25954.51186468511,25166.269808687084,67386.48493308153,41431.973068396415
2022-06-13,4396000,3102000,2979000,8119000,4945000,122.3,35944.399018806216,25363.85936222404,24358.135731807033,66385.93622240392,40433.36058871627
2022-06-14,4330000,3105000,2979000,8050000,4910000,122.5,35346.93877551021,25346.938775510203,24318.367346938776,65714.28571428571,40081.63265306123
2022-06-15,4318000,3062500,2977000,7717500,4937000,122.7,35191.52404237979,24959.25020374898,24262.42868785656,62897.31051344743,40236.34881825591
2022-06-16,4404000,3127500,2958000,7609000,4945600,122.92,35828.18093068663,25443.377806703546,24064.432150992514,61902.05011389522,40234.29873088188
2022-06-21,4260000,2995000,2840000,7530000,4850000,123.67,34446.510875717635,24217.6760734212,22964.340583811758,60887.8466887685,39217.27177165036
2022-06-22,4270000,3030000,2844000,7357000,4770000,123.85,34477.19014937425,24465.07872426322,22963.262010496568,59402.50302785628,38514.33185304805
2022-06-23,4185000,2862000,2850000,7248000,4708000,124.07,33730.958329975016,23067.623115982915,22970.903522205208,58418.634641734505,37946.32062545337
2022-06-24,4193000,2955000,2853000,7195000,4780000,124.24,33749.19510624598,23784.610431423054,22963.618802318095,57912.10560206053,38473.92144236961
2022-06-27,4171000,2960000,2860000,7160000,4794000,124.71,33445.59377756395,23735.06535161575,22933.205035682786,57413.198620800256,38441.183545826316
2022-06-28,4175000,2980000,2810000,7100000,4830000,124.87,33434.77216304957,23864.819412188674,22503.40353968127,56859.13349883879,38680.22743653399
2022-06-29,4183000,2985000,2871000,7115000,4885000,125.04,33453.2949456174,23872.36084452975,22960.652591170823,56901.79142674344,39067.49840051183
2022-06-30,4020000,2895000,2875000,7120000,4890000,125.23,32100.934280923102,23117.463866485665,22957.757725784555,56855.386089595144,39048.15140142138
2022-07-01,3930000,2725000,2870000,7135000,4775000,125.45,31327.22200079713,21721.801514547627,22877.640494220803,56875.24910322838,38062.97329613392
2022-07-04,3900000,2725000,2855000,7110000,4720000,125.45,31088.082901554404,21721.801514547627,22758.07094459944,56675.966520526104,37624.55161418892
2022-07-05,3915000,2671000,2797000,7050000,4660000,126.2,31022.187004754356,21164.817749603804,22163.23296354992,55863.708399366085,36925.51505546751
2022-07-06,3988000,2720000,2776000,6688000,4680000,126.39,31553.129203259752,21520.689928000633,21963.76295593006,52915.57876414273,37028.2459055305
2022-07-07,4065000,2830000,2780000,6570000,4770000,126.56,32119.15297092288,22360.935524652337,21965.865992414663,51912.13653603034,37689.633375474084
2022-07-08,4355000,3013000,2785000,6585000,4912000,126.8,34345.42586750789,23761.829652996847,21963.72239747634,51932.17665615142,38738.17034700316
2022-07-11,4360000,3026000,2797000,6610000,5025000,127.35,34236.3564978406,23761.287789556343,21963.093835885356,51904.201020808796,39458.18610129564
2022-07-12,4300000,2905000,2800000,6590000,4866000,127.59,33701.700760247666,22768.242025237087,21945.29351830081,51649.815816286544,38137.785092875616
2022-07-13,4300000,2935000,2807000,6598000,4866000,127.82,33641.05773744328,22961.97778125489,21960.569550931,51619.46487247692,38069.159755906745
2022-07-14,4358000,2926000,2770000,6607000,4869000,128.0,34046.875,22859.375,21640.625,51617.1875,38039.0625
2022-07-15,4335000,2905000,2800000,6620000,4890000,128.25,33801.16959064327,22651.072124756334,21832.358674463936,51617.93372319688,38128.65497076023
2022-07-18,4357000,2954000,2810000,6654000,4968000,128.91,33798.77433868591,22915.212163524942,21798.153750678768,51617.407493600185,38538.515243192924
2022-07-19,4310000,2890000,2810000,6450000,4925000,129.14,33374.63218212793,22378.81369056838,21759.33095864953,49945.79526095711,38136.90568375407
2022-07-20,4263000,2900000,2800000,6450000,4900000,129.38,32949.451228938015,22414.59267274695,21641.675684031536,49853.145772144075,37872.93244705519
2022-07-21,4243000,2820000,2800000,6450000,4825000,129.58,32744.250655965425,21762.6176879148,21608.272881617533,49776.20003086895,37235.68451921592
2022-07-22,4125000,2792000,2785000,6477000,4845000,129.74,31794.357946662552,21519.963002928933,21466.00894095884,49922.922768614146,37343.91860644365
2022-07-25,3906000,2750000,2800000,6510000,4882500,130.4,29953.987730061348,21088.957055214723,21472.39263803681,49923.31288343558,37442.48466257669
2022-07-26,3955000,2873500,2830000,6524000,4965000,130.68,30264.768901132535,21988.827670645853,21655.95347413529,49923.47719620447,37993.57208448117
2022-07-27,3995000,2960000,2863000,6535500,5046000,130.91,30517.149186463983,22610.954090596595,21869.98701397907,49923.61164158583,38545.56565579406
2022-07-28,4058500,3031000,2880000,6677000,5119000,131.12,30952.562538133006,23116.229408175717,21964.612568639415,50922.81879194631,39040.57352043929
2022-07-29,4076000,3031000,2923000,6685000,5180000,131.27,31050.50658947208,23089.814885350803,22267.083111144966,50925.57324598156,39460.65361468728
2022-08-01,4016500,2940000,2937000,6716000,4965000,131.89,30453.408143149598,22291.30335885966,22268.557130942456,50921.22223064676,37645.00720297218
